Poverty rate,Hillcrest/Fresh Meadows,0.105629137,0.080438757,0.080556443,0.124338341,0.080397026,0.128877421,0.137338738,0.155668031,0.160782718,0.164493207,0.144489112,0.112872579,0.13405567,0,0
Foreign-born population,Hillcrest/Fresh Meadows,0.447858949,0.477185167,0.471874279,0.470048795,0.43859527,0.460766112,0.455030289,0.442765057,0.471483323,0.482496997,0.449438273,0.492525308,0.47152274,0,0
"Population density (1,000 persons per square mile)",Hillcrest/Fresh Meadows,,18.52264481,19.80567128,20.32603145,19.31003897,21.64319312,18.54643193,19.41015993,21.21421852,20.9190969,21.41244456,21.71912377,22.32428437,0,0
"Median rent, all ($2016)",Hillcrest/Fresh Meadows,1100,1200,1260,1220,1280,1350,1290,1310,1350,1340,1370,1470,1520,0,0
Severely rent-burdened households,Hillcrest/Fresh Meadows,0.174395709,,,,,,0.253110797,,,,,0.32223791,,0,0
Racial diversity index,Jackson Heights,0.603549252,0.563656144,0.572603885,0.579981631,0.549816206,0.531869744,0.54075231,0.519217255,0.539859165,0.489825459,0.517106358,0.501009443,0.520080285,0,2
Percent Asian,Jackson Heights,0.136042344,0.169147138,0.156128286,0.191884309,0.15788256,0.165793871,0.166348341,0.164170262,0.176609677,0.154026409,0.18427893,0.142794303,0.171887038,0,2
Percent black,Jackson Heights,0.097044715,0.069696267,0.075067891,0.058108828,0.067580571,0.050238954,0.062188163,0.055739577,0.051028981,0.052766099,0.048806168,0.047673202,0.042415014,0,2
Percent Hispanic,Jackson Heights,0.590130672,0.622156297,0.613622319,0.602610066,0.638565937,0.651738672,0.645547452,0.664463798,0.643859776,0.689303174,0.66186648,0.681232733,0.661287799,0,2
Percent white,Jackson Heights,0.14237746,0.125686411,0.144404066,0.12916367,0.113680701,0.115565561,0.104771364,0.095978284,0.108584018,0.092343265,0.09211753,0.110677789,0.106178977,0,2
Median household income ($2016),Jackson Heights,56810,50950,57040,56440,53590,57370,49080,49560,44960,50430,50210,54720,53080,0,2
Unemployment rate,Jackson Heights,0.099417959,0.095636562,0.067770196,0.057736047,0.065746723,0.091979084,0.103371607,0.082248081,0.088887509,0.069223266,0.069586133,0.049502817,0.051310069,0,2
Population aged 25+ with a bachelor's degree or higher,Jackson Heights,0.176312501,0.212736185,0.212223821,0.219059542,0.198033279,0.180214861,0.200757443,0.195999842,0.20022042,0.203101415,0.214190495,0.1920007,0.205567026,0,2
Population aged 25+ without a high school diploma,Jackson Heights,,0.275470275,0.292762211,0.303591268,0.303308378,0.317767433,0.292980093,0.319910056,0.307614956,0.296159412,0.317318083,0.310797704,0.277971197,0,2
Poverty rate,Jackson Heights,0.193415546,0.161468174,0.156704546,0.15461714,0.18019884,0.160373641,0.223745908,0.214401973,0.24153173,0.206236292,0.170756703,0.167579943,0.154956108,0,2
Foreign-born population,Jackson Heights,0.622192204,0.62227231,0.608259112,0.638505334,0.626056275,0.622755479,0.637261182,0.628657758,0.631580997,0.618645957,0.597601369,0.588911837,0.574579883,0,2
"Population density (1,000 persons per square mile)",Jackson Heights,,44.5298893,43.39163592,44.80713407,46.78302583,46.22435424,41.8600246,45.67453875,44.21672817,47.45116851,44.8595326,45.85854859,40.87183272,0,2
"Median rent, all ($2016)",Jackson Heights,1140,1320,1310,1350,1280,1330,1320,1340,1370,1390,1400,1420,1470,0,2
Severely rent-burdened households,Jackson Heights,0.229872042,,,,,,0.292339682,,,,,0.348034463,,0,2
Racial diversity index,Jamaica,0.450828745,0.488866148,0.493048659,0.50392279,0.50405406,0.521596239,0.554843637,0.554055104,0.556620422,0.576239084,0.571786388,0.570882497,0.581969446,0,0
Percent Asian,Jamaica,0.046823414,0.073424862,0.104051084,0.093847423,0.119906466,0.093890041,0.092054901,0.114842567,0.108684598,0.112203941,0.125074701,0.118256623,0.137994246,0,0
Percent black,Jamaica,0.726625965,0.690489114,0.690784999,0.679130754,0.680782022,0.669189473,0.624859281,0.632298448,0.633631119,0.612086126,0.623369535,0.621212735,0.615014386,0,0
Percent Hispanic,Jamaica,0.136155037,0.168836253,0.136445874,0.160255823,0.133864735,0.146361999,0.214401506,0.180809532,0.172692524,0.19025391,0.153648178,0.170357082,0.142901767,0,0
Percent white,Jamaica,0.021338582,0.02148825,0.017981167,0.019218779,0.013581261,0.018762618,0.016282861,0.016207029,0.016004173,0.018033719,0.019302635,0.014355365,0.018014797,0,0
Median household income ($2016),Jamaica,58290,57460,58360,56240,58410,60340,54420,53180,52890,52760,53170,58940,60090,0,0
Unemployment rate,Jamaica,0.108661076,0.090066832,0.099412558,0.099492874,0.101099723,0.145333583,0.155325147,0.149167222,0.139509127,0.147553685,0.125864571,0.110521073,0.09051634,0,0
Population aged 25+ with a bachelor's degree or higher,Jamaica,0.148059325,0.155054611,0.172020079,0.178052477,0.198039189,0.188142688,0.183968426,0.185256929,0.205384605,0.195848376,0.216329485,0.200822704,0.221130058,0,0
Population aged 25+ without a high school diploma,Jamaica,,0.255883212,0.226032962,0.22649026,0.219065674,0.225390323,0.210584579,0.218737976,0.212189616,0.194207417,0.186506247,0.208255904,0.170351465,0,0
Poverty rate,Jamaica,0.169593817,0.106787902,0.101243056,0.158293304,0.125253322,0.12706377,0.18832274,0.165386802,0.180638404,0.16125645,0.151479666,0.131557585,0.11191534,0,0
Foreign-born population,Jamaica,0.342102259,0.395646294,0.408402934,0.393214744,0.421660899,0.378592962,0.422696939,0.411038208,0.442168432,0.4287792,0.41136724,0.414633159,0.419387587,0,0
"Population density (1,000 persons per square mile)",Jamaica,,24.26055046,23.32595791,23.54236373,24.04824609,23.8443605,23.96913114,25.02029142,24.62255801,26.56772801,27.09141932,26.65364274,26.26011873,0,0
"Median rent, all ($2016)",Jamaica,1010,1140,1110,1110,1120,1180,1210,1190,1200,1220,1220,1230,1250,0,0
Severely rent-burdened households,Jamaica,0.231425245,,,,,,0.309486252,,,,,0.33153747,,0,0
Racial diversity index,Kingsbridge Heights/Moshulu,0.590497774,0.565415456,0.566658415,0.490925655,0.586553877,0.515710442,0.514323855,0.567168547,0.530791649,0.445418942,0.50065864,0.470930552,0.429234659,0,0
Percent Asian,Kingsbridge Heights/Moshulu,0.065884286,0.075386779,0.064304462,0.038032129,0.055482672,0.06103308,0.049516928,0.064499151,0.084563329,0.064875605,0.092146027,0.044639833,0.024938984,0,0
Percent black,Kingsbridge Heights/Moshulu,0.191999819,0.169574638,0.200347289,0.183698637,0.19703723,0.184365646,0.206960088,0.187028863,0.163772177,0.137345291,0.132405643,0.142103723,0.155825456,0,0
Percent Hispanic,Kingsbridge Heights/Moshulu,0.597247347,0.62511879,0.619318546,0.684381012,0.602177261,0.664532965,0.659702306,0.616791172,0.656150238,0.726675881,0.684413472,0.70833205,0.736175206,0,0
Percent white,Kingsbridge Heights/Moshulu,0.107671551,0.096810735,0.074243006,0.074198004,0.094481067,0.070496585,0.07200423,0.115152801,0.068577941,0.058742225,0.06998153,0.071756336,0.062513049,0,0
Median household income ($2016),Kingsbridge Heights/Moshulu,40040,36180,33730,35120,35050,32720,29760,32580,31830,29810,35920,32280,34060,0,0
Unemployment rate,Kingsbridge Heights/Moshulu,0.14933376,0.097276651,0.132216151,0.098993406,0.093344284,0.126978568,0.176340901,0.166978039,0.144532873,0.177946768,0.134539815,0.149901857,0.107135803,0,0
Population aged 25+ with a bachelor's degree or higher,Kingsbridge Heights/Moshulu,0.146265064,0.204819121,0.162856348,0.152814864,0.159964546,0.147915357,0.137458692,0.180464356,0.173295952,0.141833169,0.179763438,0.19871888,0.135602756,0,0
Population aged 25+ without a high school diploma,Kingsbridge Heights/Moshulu,,0.306788934,0.333306827,0.306342705,0.309074794,0.353092919,0.356003369,0.29249439,0.314676212,0.346333534,0.329066635,0.299864381,0.332652124,0,0
Poverty rate,Kingsbridge Heights/Moshulu,0.343183101,0.279143912,0.341825518,0.295341906,0.305718026,0.35023196,0.327078319,0.31720407,0.300617951,0.352858395,0.314512943,0.332530534,0.310325497,0,0
Foreign-born population,Kingsbridge Heights/Moshulu,0.366143572,0.444452047,0.41320178,0.364240262,0.406777866,0.392186661,0.406838319,0.401383701,0.414160494,0.426155997,0.445666811,0.436843645,0.477872411,0,0
"Population density (1,000 persons per square mile)",Kingsbridge Heights/Moshulu,,83.72692553,79.54678549,77.42457034,78.11775939,82.93443667,79.4563972,74.98408657,81.55124125,81.05410567,86.50095481,82.67600255,88.41438574,0,0
"Median rent, all ($2016)",Kingsbridge Heights/Moshulu,980,1060,1070,1050,1080,1080,1150,1150,1160,1150,1180,1200,1190,0,0
Severely rent-burdened households,Kingsbridge Heights/Moshulu,0.308314517,,,,,,0.384825989,,,,,0.383028219,,0,0
Racial diversity index,Lower East Side/Chinatown,0.721455372,0.705095795,0.719049466,0.703190639,0.717715223,0.714348399,0.709096224,0.722319651,0.727664051,0.728933838,0.712566151,0.722378242,0.719670179,1,1
Percent Asian,Lower East Side/Chinatown,0.348445417,0.368153838,0.347687624,0.390654455,0.358140692,0.335896898,0.346961493,0.354748031,0.318072433,0.320485899,0.319003234,0.303762589,0.335111993,1,1
Percent black,Lower East Side/Chinatown,0.074594751,0.058932645,0.096978211,0.076698201,0.079457801,0.06819781,0.063964933,0.081550786,0.083448069,0.062867782,0.067004257,0.072697457,0.088721625,1,1
Percent Hispanic,Lower East Side/Chinatown,0.269931903,0.260985463,0.214301306,0.207281776,0.234866168,0.21909835,0.229370665,0.231049501,0.234941634,0.272115737,0.232635632,0.265502695,0.223834873,1,1
Percent white,Lower East Side/Chinatown,0.280540212,0.296277721,0.323626371,0.30878813,0.30421105,0.346655227,0.337370841,0.302984787,0.330158635,0.300592113,0.3564574,0.331018801,0.331747188,1,1
Median household income ($2016),Lower East Side/Chinatown,42690,39690,44030,37180,40810,45880,46270,41640,42570,41150,41860,42720,41210,1,1
Unemployment rate,Lower East Side/Chinatown,0.094232838,0.088039413,0.075192459,0.084116063,0.101148832,0.092787225,0.101018548,0.067411295,0.091000569,0.108170202,0.067196978,0.06539405,0.055613495,1,1
Population aged 25+ with a bachelor's degree or higher,Lower East Side/Chinatown,0.279595977,0.381432997,0.363322872,0.340331306,0.342430004,0.39000303,0.414353109,0.380493698,0.428270008,0.424555462,0.444171492,0.44674952,0.431507933,1,1
Population aged 25+ without a high school diploma,Lower East Side/Chinatown,,0.306303769,0.288565627,0.322685689,0.31691057,0.291376303,0.266274097,0.286650828,0.273982237,0.257770764,0.249701284,0.229677451,0.26552935,1,1
Poverty rate,Lower East Side/Chinatown,0.284300755,0.277023447,0.250782601,0.273086346,0.276948163,0.259248623,0.221634303,0.286048275,0.250780034,0.299034939,0.21812469,0.293589678,0.25478824,1,1
Foreign-born population,Lower East Side/Chinatown,0.403248006,0.385837753,0.392687036,0.405393178,0.352222235,0.3646475,0.352086989,0.374721006,0.358150254,0.337113906,0.35504057,0.357287425,0.363116462,1,1
"Population density (1,000 persons per square mile)",Lower East Side/Chinatown,,83.31768746,102.2718947,98.68517458,96.61934745,92.7384087,91.01831712,94.89066972,95.62106468,93.77218088,87.26559817,93.89582141,91.18259874,1,1
"Median rent, all ($2016)",Lower East Side/Chinatown,780,820,920,860,840,960,1010,930,1100,980,1030,1090,1050,1,1
Severely rent-burdened households,Lower East Side/Chinatown,0.198674033,,,,,,0.242512598,,,,,0.238903159,,1,1
Racial diversity index,Middle Village/Ridgewood,0.529993466,0.539081974,0.542197317,0.543385272,0,0.567882441,0.587163589,0.54592994,0.576515394,0.581505304,0.581742403,0.57523129,0.584502715,0,2
Percent Asian,Middle Village/Ridgewood,0.063318999,0.06036497,0.063587513,0.058163947,0,0.084427468,0.089425862,0.05761521,0.076341593,0.085093925,0.098161293,0.072606163,0.080358256,0,2
Percent black,Middle Village/Ridgewood,0.010059748,0.007618822,0.010441235,0.014140335,0,0.0108314,0.011368912,0.010071702,0.014406486,0.017839717,0.013846683,0.013574103,0.014257529,0,2
Percent Hispanic,Middle Village/Ridgewood,0.280799756,0.323042797,0.324674024,0.331162691,0,0.334709425,0.371095218,0.361467953,0.362383674,0.357154184,0.319245288,0.370780551,0.366656282,0,2
Percent white,Middle Village/Ridgewood,0.622131447,0.594019698,0.59011615,0.585971848,0,0.559322665,0.516718988,0.56567661,0.534908491,0.532331056,0.553635867,0.530880949,0.523831776,0,2
Median household income ($2016),Middle Village/Ridgewood,60360,59490,60240,58890,60120,58410,58240,55730,53040,60050,64430,62970,74710,0,2
Unemployment rate,Middle Village/Ridgewood,0.072649744,0.082544657,0.065448086,0.063013011,0.045214348,0.080208863,0.079497666,0.09383449,0.078322342,0.082059831,0.070458414,0.052410561,0.044258532,0,2
Population aged 25+ with a bachelor's degree or higher,Middle Village/Ridgewood,0.162491234,0.199279245,0.198769733,0.208450065,0.201085059,0.19247985,0.217434104,0.244192644,0.222974379,0.263960935,0.256651679,0.269207909,0.28843817,0,2
Population aged 25+ without a high school diploma,Middle Village/Ridgewood,,0.206469511,0.20641979,0.192141549,0.206893615,0.218182797,0.220940449,0.186310994,0.187003779,0.170817633,0.161381385,0.160256766,0.138758166,0,2
Poverty rate,Middle Village/Ridgewood,0.137656503,0.135720934,0.106196027,0.116375103,0.114122614,0.121193042,0.171418106,0.151477768,0.14546844,0.132976698,0.133941689,0.122963283,0.090931378,0,2
Foreign-born population,Middle Village/Ridgewood,0.3590768,0.399970424,0.400455031,0.36881327,0.359992612,0.368448492,0.389571773,0.394428838,0.375152921,0.384563308,0.403761692,0.401854573,0.391028037,0,2
"Population density (1,000 persons per square mile)",Middle Village/Ridgewood,,23.08233206,24.54505735,25.5591207,22.91561988,25.66521027,24.70398689,23.669716,22.43323321,22.38667395,23.00491535,25.45849263,26.29710541,0,2
"Median rent, all ($2016)",Middle Village/Ridgewood,1070,1260,1250,1280,1260,1310,1360,1300,1290,1290,1340,1440,1490,0,2
Severely rent-burdened households,Middle Village/Ridgewood,0.219531811,,,,,,0.272537953,,,,,0.295253516,,0,2
Racial diversity index,Morningside Heights/Hamilton Heights,0.689548209,0.694865227,0.693862884,0.714176366,0.691291424,0.697322211,0.713891447,0.725431861,0.713850847,0.69305637,0.743551992,0.711838208,0.727090909,1,1
Percent Asian,Morningside Heights/Hamilton Heights,0.052048513,0.050863162,0.058605462,0.067992273,0.04597813,0.052540064,0.073713491,0.089138361,0.079598417,0.057100225,0.089001752,0.095777728,0.086129638,1,1
Percent black,Morningside Heights/Hamilton Heights,0.291099565,0.282671212,0.234535915,0.260700926,0.272780331,0.242339162,0.20137923,0.242421398,0.229965728,0.191974896,0.248839291,0.165528161,0.216494269,1,1
Percent Hispanic,Morningside Heights/Hamilton Heights,0.426539955,0.424588086,0.420650828,0.364559698,0.415027196,0.422879768,0.405808125,0.371634841,0.379677266,0.417829976,0.341435991,0.396154716,0.36851312,1,1
Percent white,Morningside Heights/Hamilton Heights,0.202651062,0.205838906,0.26598553,0.283428896,0.244822191,0.249723374,0.274665334,0.264086922,0.287705027,0.303721821,0.26462647,0.307652869,0.287783058,1,1
Median household income ($2016),Morningside Heights/Hamilton Heights,44160,34630,34320,48580,41970,42940,40750,41980,42140,46760,42740,49210,49030,1,1
Unemployment rate,Morningside Heights/Hamilton Heights,0.164601316,0,0.081144616,0.069447516,0.052785128,0.095616807,0.094412656,0.106050336,0.116919173,0.078190606,0.075095999,0.07649687,0.073518837,1,1
Population aged 25+ with a bachelor's degree or higher,Morningside Heights/Hamilton Heights,0.313230077,0.385389414,0.382084319,0.45638075,0.380751256,0.433634757,0.449607718,0.407439503,0.43408965,0.455013093,0.434975647,0.496669233,0.448702576,1,1
Population aged 25+ without a high school diploma,Morningside Heights/Hamilton Heights,,0.248654156,0.229615917,0.211727143,0.270637043,0.225606024,0.217134972,0.205604541,0.198608162,0.234402095,0.21348476,0.200270032,0.192635138,1,1
Poverty rate,Morningside Heights/Hamilton Heights,0.301457789,0.32526569,0.273150673,0.240106789,0.274350343,0.25273316,0.28720412,0.296053821,0.290112985,0.240793414,0.259428315,0.256040744,0.275084849,1,1
Foreign-born population,Morningside Heights/Hamilton Heights,0.350389476,0.326087147,0.340552079,0.341203164,0.337078378,0.339357626,0.326227109,0.350972819,0.333382777,0.324811371,0.352343218,0.355673679,0.317097328,1,1
"Population density (1,000 persons per square mile)",Morningside Heights/Hamilton Heights,,67.73534636,72.6678508,77.23860272,73.03907638,78.65660154,81.73357016,82.01006513,75.83955003,76.97868561,77.40615749,78.52575488,74.12374186,1,1
"Median rent, all ($2016)",Morningside Heights/Hamilton Heights,880,930,950,1080,1130,1160,1090,1150,1170,1220,1230,1330,1240,1,1
Severely rent-burdened households,Morningside Heights/Hamilton Heights,0.240024291,,,,,,0.296091023,,,,,0.306923491,,1,1
Racial diversity index,Morrisania/Belmont,0.549932448,0.505942545,0.512538854,0.533458886,0.506193398,0.524041145,0.501944477,0.508960433,0.519293586,0.529495844,0.500570214,0.4990224,0.505649386,1,1
Percent Asian,Morrisania/Belmont,0.008088365,0.002317678,0.005817139,0.018146636,0.009540812,0.012686682,0.007008982,0.006123585,0.008901384,0.004468254,0.014177315,0.007547127,0.01052993,1,1
Percent black,Morrisania/Belmont,0.344517768,0.308478721,0.321599235,0.343970644,0.31489256,0.33604365,0.302295037,0.29007005,0.309935982,0.330247828,0.285822104,0.296891492,0.289710427,1,1
Percent Hispanic,Morrisania/Belmont,0.573031725,0.630323195,0.61829245,0.588257755,0.626790128,0.600869791,0.636323459,0.636197578,0.618211571,0.59839048,0.644684668,0.640904293,0.638617374,1,1
Percent white,Morrisania/Belmont,0.054261213,0.039819989,0.041420835,0.042997949,0.04113862,0.042755851,0.041431426,0.045979078,0.048798763,0.057873964,0.043774347,0.044919592,0.04975392,1,1
Median household income ($2016),Morrisania/Belmont,27230,23200,22010,23970,23500,26060,22500,23780,21470,24880,22310,24310,25810,1,1
Unemployment rate,Morrisania/Belmont,0.211554761,0.165102748,0.130869044,0.13026712,0.124795604,0.133188973,0.170929345,0.209629547,0.208776829,0.177853778,0.138606344,0.157436599,0.116321478,1,1
Population aged 25+ with a bachelor's degree or higher,Morrisania/Belmont,0.076463609,0.08320013,0.077076355,0.083083262,0.112707662,0.099121446,0.083159724,0.092016427,0.118353568,0.140609209,0.118747334,0.143897819,0.133811069,1,1
Population aged 25+ without a high school diploma,Morrisania/Belmont,,0.414293842,0.431126378,0.450843098,0.422725019,0.376434218,0.400732036,0.410542272,0.398039343,0.339572301,0.380166129,0.368753339,0.325056893,1,1
Poverty rate,Morrisania/Belmont,0.45518478,0.425647162,0.434535887,0.409037637,0.43045644,0.388784496,0.435135862,0.429088653,0.463706728,0.418946494,0.442168501,0.420828081,0.363161683,1,1
Foreign-born population,Morrisania/Belmont,0.215118044,0.229336405,0.275750239,0.252331429,0.273773558,0.31748054,0.294788081,0.313010299,0.307538303,0.323498039,0.321770481,0.297254662,0.353204761,1,1
"Population density (1,000 persons per square mile)",Morrisania/Belmont,,32.17982155,35.90711508,35.35094944,34.98558682,34.29901624,36.75383208,39.45275681,38.16700984,38.60581103,39.40677191,40.31708991,39.97712194,1,1
"Median rent, all ($2016)",Morrisania/Belmont,690,810,850,870,870,910,900,930,900,940,910,960,970,1,1
Severely rent-burdened households,Morrisania/Belmont,0.305309958,,,,,,0.358272776,,,,,0.363645642,,1,1
Racial diversity index,Mott Haven/Hunts Point,0.414966243,0.428247739,0.44408323,0.411491106,0.454683874,0.463554741,0.468036085,0.435347004,0.427264087,0.450745535,0.458754535,0.472107552,0.467355749,1,1
Percent Asian,Mott Haven/Hunts Point,0.004415553,0.014572879,0.008571429,0.001825217,0.007242523,0.005040137,0.010313158,0.003854198,0.010988248,0.003780417,0.006999827,0.008637974,0.00880485,1,1
Percent black,Mott Haven/Hunts Point,0.244511223,0.238502302,0.273640319,0.233335767,0.280685512,0.285530991,0.292295427,0.264157272,0.246780886,0.268648931,0.311761503,0.290038465,0.292701116,1,1
Percent Hispanic,Mott Haven/Hunts Point,0.724610573,0.717290584,0.693350254,0.730611216,0.682681638,0.67393736,0.667848715,0.703193854,0.715151783,0.690288134,0.66626981,0.665754006,0.668254427,1,1
Percent white,Mott Haven/Hunts Point,0.01296302,0.01227852,0.01515591,0.016347309,0.02061788,0.026464008,0.019975764,0.019428842,0.016501317,0.023879223,0.009261309,0.021613108,0.018132939,1,1
Median household income ($2016),Mott Haven/Hunts Point,25760,17210,21290,24170,21420,21390,22790,22480,19940,23670,21370,24670,27310,1,1
Unemployment rate,Mott Haven/Hunts Point,0.236256178,0.176339695,0.149383477,0.131934986,0.086790871,0.187537634,0.19058431,0.199746586,0.159668968,0.122728914,0.11039307,0.11360293,0.105552784,1,1
Population aged 25+ with a bachelor's degree or higher,Mott Haven/Hunts Point,0.048361438,0.062976636,0.079792484,0.081128215,0.082849198,0.079803311,0.08103676,0.092496796,0.076372936,0.105149198,0.090745,0.109611796,0.098805236,1,1
Population aged 25+ without a high school diploma,Mott Haven/Hunts Point,,0.480557277,0.48203214,0.49940706,0.486931314,0.471496327,0.430970724,0.469346382,0.452262671,0.412517505,0.404319619,0.425219941,0.369325892,1,1
Poverty rate,Mott Haven/Hunts Point,0.455342717,0.521911254,0.432421221,0.407232062,0.442425902,0.416183879,0.411243538,0.405757248,0.461091213,0.428749,0.449929326,0.403996374,0.369277987,1,1
Foreign-born population,Mott Haven/Hunts Point,0.238600822,0.231900469,0.242878898,0.286851135,0.27843987,0.239617055,0.277256203,0.276897173,0.295861725,0.265341066,0.299939574,0.30804737,0.30936658,1,1
"Population density (1,000 persons per square mile)",Mott Haven/Hunts Point,,27.81840642,28.39201153,31.02058884,31.35577517,31.29092032,32.28124357,31.3036854,32.60263537,33.54848672,34.41362981,33.98908791,34.23347746,1,1
"Median rent, all ($2016)",Mott Haven/Hunts Point,550,630,730,720,740,780,770,770,780,850,830,860,950,1,1
Severely rent-burdened households,Mott Haven/Hunts Point,0.248118661,,,,,,0.321677476,,,,,0.317747703,,1,1
Racial diversity index,North Crown Heights/Prospect Heights,0.374195713,0.405525106,0.433554011,0.46301328,0.498025658,0.50028778,0.564818206,0.557949188,0.521304767,0.607346117,0.528893275,0.621517655,0.612914162,0,0
Percent Asian,North Crown Heights/Prospect Heights,0.015424352,0.012537406,0.020336501,0.014152614,0.019609125,0.026625692,0.032835246,0.032114593,0.028991293,0.037607241,0.033192107,0.041027242,0.041153515,0,0
Percent black,North Crown Heights/Prospect Heights,0.781305587,0.756021919,0.735373544,0.71024101,0.681098438,0.677887097,0.615832656,0.622079772,0.65584691,0.571656828,0.652346801,0.554640793,0.561778497,0,0
Percent Hispanic,North Crown Heights/Prospect Heights,0.098174907,0.10280984,0.097974223,0.113259413,0.125081705,0.107050687,0.137064941,0.146945236,0.109004266,0.124258166,0.107821092,0.149455839,0.121049352,0,0
Percent white,North Crown Heights/Prospect Heights,0.074092124,0.110357157,0.125136797,0.13970124,0.148490097,0.167369433,0.189913093,0.180120291,0.189308317,0.221377411,0.181171941,0.216415467,0.234828026,0,0
Median household income ($2016),North Crown Heights/Prospect Heights,44160,37580,45970,41220,43630,42740,42170,43070,43480,40030,45440,46210,51890,0,0
Unemployment rate,North Crown Heights/Prospect Heights,0.146681466,0.103030718,0.127430337,0.093572213,0.083834813,0.108341912,0.101219723,0.1440463,0.127311919,0.088533164,0.081092412,0.062713552,0.067791957,0,0
Population aged 25+ with a bachelor's degree or higher,North Crown Heights/Prospect Heights,0.183386099,0.240843985,0.276344915,0.268237415,0.296671653,0.313663534,0.330948459,0.325298732,0.348920032,0.367268665,0.366859008,0.386890338,0.4167848,0,0
Population aged 25+ without a high school diploma,North Crown Heights/Prospect Heights,,0.21177976,0.200114408,0.216887579,0.191398654,0.17830152,0.161173911,0.209135273,0.198499144,0.203059133,0.133391619,0.148191391,0.150581828,0,0
Poverty rate,North Crown Heights/Prospect Heights,0.281620971,0.231512661,0.228697685,0.263652533,0.261520975,0.247726801,0.25884969,0.268587663,0.268699034,0.273086643,0.246389267,0.238090855,0.226957636,0,0
Foreign-born population,North Crown Heights/Prospect Heights,0.306740743,0.307558976,0.321880437,0.327142527,0.319113994,0.283337701,0.301333356,0.324794239,0.322854553,0.296237702,0.298476493,0.302925295,0.267316082,0,0
"Population density (1,000 persons per square mile)",North Crown Heights/Prospect Heights,,57.87449393,57.13585245,58.42105263,55.05713,56.64912281,53.6765632,56.84210526,54.09041835,57.15249663,57.01619433,59.06567701,60.63337832,0,0
"Median rent, all ($2016)",North Crown Heights/Prospect Heights,870,1050,1030,1010,1070,1060,1160,1120,1120,1110,1180,1230,1360,0,0
Severely rent-burdened households,North Crown Heights/Prospect Heights,0.246970193,,,,,,0.27701598,,,,,0.285607271,,0,0
Racial diversity index,Park Slope/Carroll Gardens,0.61329148,0.548002289,0.574136315,0.56434641,0.542120336,0.498656365,0.563165618,0.554477899,0.541576877,0.535118217,0.517120517,0.524737272,0.551766403,1,1
Percent Asian,Park Slope/Carroll Gardens,0.046866563,0.055238485,0.06810746,0.052996174,0.05598253,0.05345457,0.059970893,0.060178823,0.060757848,0.062206139,0.058275096,0.075446226,0.056470217,1,1
Percent black,Park Slope/Carroll Gardens,0.112045853,0.093194911,0.082294242,0.091495472,0.098710049,0.05831637,0.086125563,0.072421609,0.07507051,0.050163746,0.060977755,0.060544956,0.098748323,1,1
Percent Hispanic,Park Slope/Carroll Gardens,0.241788641,0.179765477,0.218163807,0.210681812,0.171722644,0.180584762,0.198481072,0.206021452,0.18040548,0.190176983,0.163694807,0.155301315,0.143122791,1,1
Percent white,Park Slope/Carroll Gardens,0.559907157,0.638706116,0.605687436,0.616511758,0.644603196,0.680054843,0.621631342,0.627862153,0.645406762,0.649868058,0.670051654,0.664670147,0.644056944,1,1
Median household income ($2016),Park Slope/Carroll Gardens,78020,87720,88550,88540,90840,100380,90690,92810,90860,104380,114410,112670,103870,1,1
Unemployment rate,Park Slope/Carroll Gardens,0.055050002,0.058080337,0.051380171,0,0,0.086463743,0.078920364,0.085156391,0.074140135,0.047263132,0.068310819,0.046053871,0.053580621,1,1
Population aged 25+ with a bachelor's degree or higher,Park Slope/Carroll Gardens,0.533847718,0.614727614,0.613428243,0.610602167,0.618301741,0.692327793,0.64045464,0.679783328,0.66823546,0.701927125,0.703345508,0.763730547,0.716238957,1,1
Population aged 25+ without a high school diploma,Park Slope/Carroll Gardens,,0.102991138,0.119870897,0.162303407,0.116644381,0.116202184,0.094828584,0.086704785,0.085573767,0.101279293,0.076484191,0.083016649,0.08900245,1,1
Poverty rate,Park Slope/Carroll Gardens,0.143914726,0.11221629,0.120487208,0.115494774,0.109244557,0.084240552,0.113460643,0.103499434,0.104995805,0.109065266,0.090639157,0.084892979,0.105800262,1,1
Foreign-born population,Park Slope/Carroll Gardens,0.174155654,0.162608069,0.166015341,0.177394049,0.150892132,0.176589338,0.16095117,0.185158746,0.174966119,0.169650762,0.159432921,0.181438349,0.151402984,1,1
"Population density (1,000 persons per square mile)",Park Slope/Carroll Gardens,,28.0501998,27.48051948,27.22002997,29.50649351,29.69180819,29.85964036,27.98851149,27.27372627,29.05569431,31.23426573,29.23001998,28.47327672,1,1
"Median rent, all ($2016)",Park Slope/Carroll Gardens,1270,1630,1600,1460,1680,1790,1780,1810,1770,1900,930,2050,2030,1,1
Severely rent-burdened households,Park Slope/Carroll Gardens,0.18386358,,,,,,0.170632334,,,,,0.164758167,,1,1
Racial diversity index,Queens Village,0.635228536,0.602203123,0.63501724,0.613689508,0.607162823,0.627058519,0.629441909,0.632444476,0.647780164,0.642963158,0.607196812,0.649385927,0.648325209,0,0
Percent Asian,Queens Village,0.10017411,0.133178126,0.125884401,0.15448112,0.131994593,0.168962301,0.147882837,0.150892145,0.15529125,0.156268634,0.154260443,0.149084049,0.146528579,0,0
